Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,64.8367691040039,65.72164916992188,64.28694152832031,65.6099624633789,64.2691650390625,1028278
2010-01-05,65.34364318847656,65.6099624633789,64.73368072509766,64.81099700927734,63.48651885986328,1006394
2010-01-06,64.72508239746094,65.12027740478516,63.41065216064453,63.73711395263672,62.43458557128906,2305884
2010-01-07,63.41065216064453,63.788658142089844,63.041236877441406,63.719932556152344,62.41775131225586,1809904
2010-01-08,63.7027473449707,63.93470764160156,63.41924285888672,63.625431060791016,62.3251838684082,885920
2010-01-11,64.08934783935547,64.63058471679688,63.891754150390625,64.33848571777344,63.0236701965332,981368
2010-01-12,64.226806640625,64.62199401855469,63.33333206176758,63.41065216064453,62.11479187011719,1302283
2010-01-13,63.64261245727539,64.92268371582031,63.64261245727539,64.74227142333984,63.4192008972168,1202761
2010-01-14,64.8367691040039,66.15119934082031,64.56185913085938,66.08247375488281,64.73201751708984,1558829
2010-01-15,66.07388305664062,66.12542724609375,64.80240631103516,65.07731628417969,63.747398376464844,907338
2010-01-19,65.2233657836914,66.15119934082031,65.2233657836914,65.78178405761719,64.43746185302734,1027812
2010-01-20,65.61856079101562,66.22852325439453,64.86254119873047,65.10309600830078,63.772647857666016,1946208
2010-01-21,65.34364318847656,65.36941528320312,63.659793853759766,64.08934783935547,62.77961730957031,979273
2010-01-22,64.10652923583984,64.11511993408203,61.9072151184082,62.08762741088867,60.81880569458008,2574186
2010-01-25,62.14776611328125,62.82646179199219,60.30927658081055,62.75773239135742,61.47521209716797,2849821
2010-01-26,62.27663040161133,63.35051345825195,62.27663040161133,62.869415283203125,61.58461380004883,1385393
2010-01-27,62.654640197753906,63.03264617919922,61.726802825927734,62.01890182495117,60.75148391723633,1721440
2010-01-28,62.25944900512695,62.49140930175781,60.91065216064453,61.03092956542969,59.7837028503418,1334410
2010-01-29,61.1340217590332,61.74398422241211,60.41237258911133,61.08247375488281,59.83419418334961,1844474
2010-02-01,61.61511993408203,61.70962142944336,60.88488006591797,61.512027740478516,60.254966735839844,1209629
2010-02-02,61.563575744628906,62.448455810546875,61.340206146240234,62.37113571166992,61.09651565551758,1482354
2010-02-03,62.14776611328125,62.17353820800781,61.49484634399414,61.6838493347168,60.42327880859375,627978
2010-02-04,61.17697525024414,61.6838493347168,60.53264617919922,60.601375579833984,59.362918853759766,1607600
2010-02-05,60.515464782714844,60.74742126464844,59.802406311035156,60.687286376953125,59.44708251953125,1181460
2010-02-08,60.64432907104492,60.85051345825195,60.12027359008789,60.25773239135742,59.026302337646484,735648
2010-02-09,60.584190368652344,60.97079086303711,60.13745880126953,60.26632308959961,59.03471755981445,1648108
2010-02-10,60.068729400634766,61.14261245727539,59.81958770751953,60.97079086303711,59.72478485107422,2013836
2010-02-11,59.96563720703125,61.546390533447266,59.69931411743164,61.4776611328125,60.22129821777344,1841797
2010-02-12,61.288658142089844,61.71821212768555,60.635738372802734,61.64948654174805,60.389617919921875,1257586
2010-02-16,62.17353820800781,62.23367691040039,61.45188903808594,62.2250862121582,60.953453063964844,987421
2010-02-17,62.27663040161133,63.14432907104492,62.27663040161133,62.84364318847656,61.55937194824219,1189259
2010-02-18,62.869415283203125,62.98969268798828,62.52577209472656,62.817867279052734,61.53412628173828,1337902
2010-02-19,62.714778900146484,63.659793853759766,62.53436279296875,63.55670166015625,62.25785446166992,1092181
2010-02-22,63.719932556152344,63.9776611328125,63.29037857055664,63.54811096191406,62.24943542480469,685712
2010-02-23,63.307559967041016,63.711341857910156,62.86082458496094,63.05841827392578,61.76975631713867,1307056
2010-02-24,63.3161506652832,63.41065216064453,62.920963287353516,63.14432907104492,61.853904724121094,813985
2010-02-25,62.920963287353516,62.9295539855957,62.25944900512695,62.82646179199219,61.542537689208984,1322188
2010-02-26,62.835052490234375,63.453609466552734,62.783504486083984,62.98109817504883,61.69401168823242,828652
2010-03-01,63.03264617919922,63.77147674560547,62.9295539855957,63.73711395263672,62.43458557128906,971358
2010-03-02,63.891754150390625,64.50171661376953,63.85738754272461,64.1323013305664,62.82168960571289,764399
2010-03-03,63.96907043457031,64.01202392578125,62.603092193603516,62.955326080322266,61.66876983642578,2373280
2010-03-04,63.075599670410156,63.307559967041016,62.01890182495117,62.36254119873047,61.08810043334961,1120699
2010-03-05,62.53436279296875,62.654640197753906,61.915809631347656,62.24226760864258,60.970279693603516,1700720
2010-03-08,62.06185531616211,62.15635681152344,61.73539352416992,61.89003372192383,60.625247955322266,1241639
2010-03-09,61.7955322265625,61.96735382080078,61.55498123168945,61.76116943359375,60.499019622802734,678030
2010-03-10,61.74398422241211,62.396907806396484,61.52920913696289,62.130584716796875,60.86088180541992,872767
2010-03-11,62.079036712646484,63.402061462402344,61.93299102783203,63.38488006591797,62.08954620361328,1302749
2010-03-12,63.307559967041016,63.805843353271484,63.14432907104492,63.3161506652832,62.02222442626953,787679
2010-03-15,63.3161506652832,64.14948272705078,63.17869567871094,64.14948272705078,62.83852005004883,1316484
2010-03-16,64.11511993408203,64.5188980102539,63.73711395263672,64.43299102783203,63.11623764038086,817244
2010-03-17,64.5274887084961,65.29209899902344,64.43299102783203,65.04295349121094,63.71373748779297,1192052
2010-03-18,65.30068969726562,65.50687408447266,64.8367691040039,65.43814086914062,64.10084533691406,785933
2010-03-19,64.87113189697266,65.42095947265625,64.57904052734375,64.87113189697266,63.54542541503906,1371192
2010-03-22,64.80240631103516,65.66151428222656,64.70790100097656,65.51546478271484,64.17659759521484,1298675
2010-03-23,64.48453521728516,64.7766342163086,63.61683654785156,63.85738754272461,62.552391052246094,1697810
2010-03-24,63.7972526550293,64.14948272705078,63.37628936767578,63.55670166015625,62.25785446166992,1351055
2010-03-25,63.56529235839844,64.49312591552734,63.41924285888672,64.34707641601562,63.03207778930664,1246411
2010-03-26,65.28350830078125,65.28350830078125,64.24398803710938,64.9312744140625,63.60434341430664,1236634
2010-03-29,65.10309600830078,65.18900299072266,64.8367691040039,65.12886810302734,63.79789352416992,684548
2010-03-30,65.07731628417969,65.25772857666016,64.99140930175781,65.24913787841797,63.91570281982422,631586
2010-03-31,65.02577209472656,65.31787109375,64.59622192382812,65.04295349121094,63.71373748779297,1001971
2010-04-01,65.32646179199219,66.34020233154297,65.32646179199219,66.29724884033203,64.94239044189453,1103239
2010-04-05,66.54639434814453,66.58075714111328,65.99656677246094,66.05670166015625,64.70677185058594,834355
2010-04-06,66.2542953491211,66.55498504638672,66.08247375488281,66.28006744384766,64.92556762695312,1505285
2010-04-07,66.36598205566406,66.5635757446289,65.40377807617188,65.68728637695312,64.34490203857422,1225110
2010-04-08,65.71305847167969,65.773193359375,65.2233657836914,65.40377807617188,64.06718444824219,1054351
2010-04-09,65.31787109375,65.50687408447266,65.05154418945312,65.42955017089844,64.0924301147461,893719
2010-04-12,65.36941528320312,65.8676986694336,65.24913787841797,65.8676986694336,64.5216293334961,673956
2010-04-13,65.67869567871094,65.79037475585938,65.1546401977539,65.67010498046875,64.32807159423828,826673
2010-04-14,65.69587707519531,65.69587707519531,65.02577209472656,65.51546478271484,64.17659759521484,717955
2010-04-15,65.17182159423828,66.9587631225586,65.17182159423828,66.7955322265625,65.43049621582031,1685821
2010-04-16,66.28865814208984,66.97594451904297,65.95360565185547,66.13401794433594,64.78250122070312,1195777
2010-04-19,64.55326843261719,69.43299102783203,64.55326843261719,68.15292358398438,66.76014709472656,4659026
2010-04-20,68.47937774658203,68.93470764160156,67.7319564819336,68.93470764160156,67.52596282958984,1381435
2010-04-21,68.23023986816406,71.30583953857422,67.80928039550781,69.58763122558594,68.16553497314453,3749942
2010-04-22,69.00343322753906,69.62199401855469,68.24742126464844,69.32130432128906,67.90464782714844,1366303
2010-04-23,69.10652923583984,69.24398803710938,68.12715148925781,68.71993255615234,67.31556701660156,1414027
2010-04-26,68.8230209350586,68.8230209350586,67.7233657836914,67.79209899902344,66.40669250488281,1292855
2010-04-27,67.20790100097656,67.83505249023438,66.39175415039062,66.51202392578125,65.15279388427734,1731217
2010-04-28,66.55498504638672,67.24227142333984,66.06529235839844,67.12199401855469,65.75028991699219,2107073
2010-04-29,67.60309600830078,67.86082458496094,67.28522491455078,67.7233657836914,66.33935546875,1092530
2010-04-30,67.83505249023438,68.01546478271484,67.46563720703125,67.5,66.12055969238281,1850294
2010-05-03,67.50859069824219,67.92095947265625,67.20790100097656,67.49140930175781,66.11215209960938,1335923
2010-05-04,66.92440032958984,67.20790100097656,66.48625183105469,66.8642578125,65.49781799316406,1876601
2010-05-05,66.76116943359375,67.49140930175781,66.6323013305664,66.726806640625,65.36316680908203,1178783
2010-05-06,66.6323013305664,67.22508239746094,62.817867279052734,65.51546478271484,64.17659759521484,2062026
2010-05-07,65.34364318847656,65.8591079711914,64.41580963134766,64.63058471679688,63.30979919433594,1814676
2010-05-10,66.77835083007812,66.77835083007812,65.46392059326172,66.03092956542969,64.6815185546875,1493761
2010-05-11,65.61856079101562,66.43470764160156,65.19759368896484,66.09965515136719,64.74884033203125,1455931
2010-05-12,66.28006744384766,66.48625183105469,65.87628936767578,66.3144302368164,64.959228515625,1590257
2010-05-13,66.1769790649414,66.89862823486328,65.88488006591797,66.83848571777344,65.47257232666016,2065751
2010-05-14,66.36598205566406,66.69243621826172,65.82474517822266,66.55498504638672,65.19487762451172,1745534
2010-05-17,66.44329833984375,66.94158172607422,65.9364242553711,66.59793853759766,65.23694610595703,1152826
2010-05-18,66.81271362304688,67.37113189697266,65.84192657470703,66.091064453125,64.74042510986328,1584670
2010-05-19,65.98797607421875,66.87284851074219,65.79896545410156,66.76116943359375,65.39683532714844,2152236
2010-05-20,65.73023986816406,65.99656677246094,65.0687255859375,65.27491760253906,63.940956115722656,3185635
2010-05-21,64.55326843261719,65.43814086914062,64.44158172607422,65.29209899902344,63.95778274536133,2530536
2010-05-24,65.07731628417969,65.3865966796875,64.59622192382812,64.7766342163086,63.452857971191406,1513084
2010-05-25,63.874568939208984,64.89690399169922,63.487972259521484,64.82817840576172,63.503353118896484,1489920
2010-05-26,64.88831329345703,65.32646179199219,64.37284851074219,64.42440032958984,63.107818603515625,1097419
2010-05-27,65.24054718017578,65.68728637695312,65.0945053100586,65.64433288574219,64.3028335571289,1366303
2010-05-28,65.455322265625,65.5412368774414,64.8453598022461,64.95704650878906,63.62957763671875,995104
2010-06-01,64.48453521728516,65.24913787841797,64.26116943359375,64.43299102783203,63.11623764038086,769404
2010-06-02,64.73368072509766,65.84192657470703,64.39862823486328,65.79037475585938,64.44587707519531,1083684
2010-06-03,66.00515747070312,66.70103454589844,65.79037475585938,66.03952026367188,64.68993377685547,1231046
2010-06-04,65.20618438720703,65.73023986816406,64.26116943359375,64.47594451904297,63.1583137512207,979506
2010-06-07,64.73368072509766,65.39518737792969,64.37284851074219,64.43299102783203,63.11623764038086,1037473
2010-06-08,64.5188980102539,64.9054946899414,64.19243621826172,64.82817840576172,63.503353118896484,1150847
2010-06-09,64.99140930175781,65.64433288574219,64.80240631103516,64.92268371582031,63.595924377441406,1244782
2010-06-10,65.67869567871094,66.64948272705078,65.67869567871094,66.55498504638672,65.19487762451172,948893
2010-06-11,66.35739135742188,67.31958770751953,66.09965515136719,67.21649169921875,65.84285736083984,1350473
2010-06-14,67.28522491455078,68.1357421875,67.28522491455078,67.70618438720703,66.32254028320312,1162952
2010-06-15,68.07559967041016,68.54811096191406,67.77491760253906,68.38488006591797,66.98736572265625,1247110
2010-06-16,67.87800598144531,69.18384552001953,67.87800598144531,69.0635757446289,67.65219116210938,1211026
2010-06-17,69.15807342529297,69.23539733886719,68.71134185791016,69.0721664428711,67.66059875488281,828535
